CSZ_CADID (PK);CSZ_CADID
CSZ_KEY (PK);CSZ_KEY
CSZ_BMDSESSIONID (PK);CSZ_BMDSESSIONID
DBVERS (PK);DBVERS
DBI_CLONEID (PK);DBI_CLONEID
DBI_SCHEMANAME (PK);DBI_SCHEMANAME
DBI_TABLENAME (PK);DBI_TABLENAME
DBI_FK_ID (PK);DBI_FK_ID
DBK_FIRMENNR (PK);DBK_FIRMENNR
DBK_BSTKZ (PK);DBK_BSTKZ
DBK_DR_FIRMENUNTERNR (PK);DBK_DR_FIRMENUNTERNR
DBN_CLONEID (PK);DBN_CLONEID
DIA_DIAGRAMMNR (PK);DIA_DIAGRAMMNR
DIG_DIAGRAMMGRPNR (PK);DIG_DIAGRAMMGRPNR
DIH_DIAGRAMMNR (PK);DIH_DIAGRAMMNR
DIH_INSTANZNR (PK);DIH_INSTANZNR
DII_DIAGRAMMNR (PK);DII_DIAGRAMMNR
DII_DIAGRAMMINSTANZNR (PK);DII_DIAGRAMMINSTANZNR
DII_AKTIONSNR (PK);DII_AKTIONSNR
DIX_DIAGRAMMNR (PK);DIX_DIAGRAMMNR
DIX_AKTIONSNR (PK);DIX_AKTIONSNR
DOG_DATAOWNERGRUPPENNR (PK);DOG_DATAOWNERGRUPPENNR
DOU_DATAOWNERGRUPPENNR (PK);DOU_DATAOWNERGRUPPENNR
DOV_VORSCHLAG_GUID (PK);DOV_VORSCHLAG_GUID
DOZ_DATAOWNERZUID (PK);DOZ_DATAOWNERZUID
DPD_DPOID (PK);DPD_DPOID
DPD_DPDID (PK);DPD_DPDID
DPO_DPOID (PK);DPO_DPOID
DQU_DATENQUELLNR (PK);DQU_DATENQUELLNR
DRB_FIRMENNR (PK);DRB_FIRMENNR
DRB_BSTKZ (PK);DRB_BSTKZ
DRB_DR_FIRMENUNTERNR (PK);DRB_DR_FIRMENUNTERNR
DRB_BSTNR (PK);DRB_BSTNR
DRS_DREINSTELLUNGSID (PK);DRS_DREINSTELLUNGSID
DRU_DRUCKERID (PK);DRU_DRUCKERID
DRZ_DRUCKERID (PK);DRZ_DRUCKERID
DRZ_BMDUSERID (PK);DRZ_BMDUSERID
DVP_PROTOCOL_ID (PK);DVP_PROTOCOL_ID
EAO_OPID (PK);EAO_OPID
EDN_EDNID (PK);EDN_EDNID
ENT_ENTID (PK);ENT_ENTID
EST_ESTID (PK);EST_ESTID
ETF_ETIKETTENID (PK);ETF_ETIKETTENID
FAR_FARBCODETABNR (PK);FAR_FARBCODETABNR
FAR_FARBCODENR (PK);FAR_FARBCODENR
FBF_FORMATNR (PK);FBF_FORMATNR
FBK_FELDBESCHNR (PK);FBK_FELDBESCHNR
FBP_FELDBESCHNR (PK);FBP_FELDBESCHNR
FBP_FELDPOSITIONSNR (PK);FBP_FELDPOSITIONSNR
FDK_FELDWERTENR (PK);FDK_FELDWERTENR
FDP_FELDWERTENR (PK);FDP_FELDWERTENR
FDP_FELDWERTEPOSCONSTID (PK);FDP_FELDWERTEPOSCONSTID
FEZ_HAUPTGRUPPE (PK);FEZ_HAUPTGRUPPE
FEZ_UNTERGRUPPE (PK);FEZ_UNTERGRUPPE
FEZ_TABELLENNAME (PK);FEZ_TABELLENNAME
FEZ_FELDNAME (PK);FEZ_FELDNAME
FFB_BMDGRUPPENID (PK);FFB_BMDGRUPPENID
FFB_FUNKTIONSNR (PK);FFB_FUNKTIONSNR
FFB_DFG_HAUPTGRUPPE (PK);FFB_DFG_HAUPTGRUPPE
FFB_DFG_UNTERGRUPPE (PK);FFB_DFG_UNTERGRUPPE
FFO_BMDGRUPPENID (PK);FFO_BMDGRUPPENID
FFO_FUNKTIONSNR (PK);FFO_FUNKTIONSNR
FFR_BMDGRUPPENID (PK);FFR_BMDGRUPPENID
FFR_FUNKTIONSNR (PK);FFR_FUNKTIONSNR
FFR_FIRMENNR (PK);FFR_FIRMENNR
FIP_FILTERID (PK);FIP_FILTERID
FNL_BMDCONSTID (PK);FNL_BMDCONSTID
FOR_FORMELNR (PK);FOR_FORMELNR
FOX_FORMELNR (PK);FOX_FORMELNR
FOX_FORMELTEXTLFDNR (PK);FOX_FORMELTEXTLFDNR
FUR_FUNKTIONSNR (PK);FUR_FUNKTIONSNR
FUR_BMDGRUPPENID (PK);FUR_BMDGRUPPENID
FVW_MCANAME (PK);FVW_MCANAME
FVW_VORGABEDBWERT (PK);FVW_VORGABEDBWERT
FVW_FIRMENNR (PK);FVW_FIRMENNR
GAS_GASID (PK);GAS_GASID
GWP_POANAME (PK);GWP_POANAME
HFV_HFVID (PK);HFV_HFVID
IEP_PROTOKOLLNR (PK);IEP_PROTOKOLLNR
IGZ_INTERVALLID (PK);IGZ_INTERVALLID
IGZ_INTERVALLGRPID (PK);IGZ_INTERVALLGRPID
INP_INTPARAMGRUPPE (PK);INP_INTPARAMGRUPPE
INP_INTPARAMNAME (PK);INP_INTPARAMNAME
INP_INTPARAMKEY (PK);INP_INTPARAMKEY
ITV_INTERVALLID (PK);ITV_INTERVALLID
IVG_INTERVALLGRPID (PK);IVG_INTERVALLGRPID
KUD_KURSDATEINR (PK);KUD_KURSDATEINR
KUS_KURSDATEINR (PK);KUS_KURSDATEINR
KUS_WAEHRUNGSCODE (PK);KUS_WAEHRUNGSCODE
KUS_KURSDATUM (PK);KUS_KURSDATUM
LAY_LAYID (PK);LAY_LAYID
LAY_BMDUSERID (PK);LAY_BMDUSERID
LAY_SUBCONTRIDS (PK);LAY_SUBCONTRIDS
LAY_PLATFORM (PK);LAY_PLATFORM
LDD_LIZDATEIDOWNLOADID (PK);LDD_LIZDATEIDOWNLOADID
LIZ_LIZENZLFDNR (PK);LIZ_LIZENZLFDNR
LZZ_LZZID (PK);LZZ_LZZID
MAK_FORMELNR (PK);MAK_FORMELNR
MAK_FUNKTIONSNR (PK);MAK_FUNKTIONSNR
MAK_STARTKZ (PK);MAK_STARTKZ
MBO_MBOID (PK);MBO_MBOID
NSC_SCANNERHOSTNAME (PK);NSC_SCANNERHOSTNAME
NSC_SCANNERTECHNAME (PK);NSC_SCANNERTECHNAME
NUB_NTCSUPDBEZIEHERID (PK);NUB_NTCSUPDBEZIEHERID
NUD_UPDONLDATEIID (PK);NUD_UPDONLDATEIID
NUI_NTCSUPDINSTALLATIONID (PK);NUI_NTCSUPDINSTALLATIONID
NUK_NTCSUPDPRODID (PK);NUK_NTCSUPDPRODID
NUO_NTCSUPDPRIOID (PK);NUO_NTCSUPDPRIOID
NUP_NTCSUPDATEID (PK);NUP_NTCSUPDATEID
NUT_NTCSUPDTRANSFERID (PK);NUT_NTCSUPDTRANSFERID
NUY_NTCSUPDTYPID (PK);NUY_NTCSUPDTYPID
OCT_OCTID (PK);OCT_OCTID
ODA_ONLDATEIID (PK);ODA_ONLDATEIID
ODT_ONLDATEITRANSFERID (PK);ODT_ONLDATEITRANSFERID
OTD_OCRID (PK);OTD_OCRID
OTD_OCRLFDNR (PK);OTD_OCRLFDNR
OTH_OCRID (PK);OTH_OCRID
OUB_BMDUSERID (PK);OUB_BMDUSERID
OUB_BARNAME (PK);OUB_BARNAME
OUB_BARSEITENNR (PK);OUB_BARSEITENNR
OUE_BMDUSERID (PK);OUE_BMDUSERID
OUE_BARNAME (PK);OUE_BARNAME
OUE_BARSEITENNR (PK);OUE_BARSEITENNR
OUE_BARELEMNR (PK);OUE_BARELEMNR
OUN_TBARNAME (PK);OUN_TBARNAME
OUN_TBARDETAIL (PK);OUN_TBARDETAIL
OUN_BMDUSERID (PK);OUN_BMDUSERID
OUW_WBARNAME (PK);OUW_WBARNAME
OUW_WBARDETAIL (PK);OUW_WBARDETAIL
OUW_BMDUSERID (PK);OUW_BMDUSERID
PANELNAME (PK);PANELNAME
PANELFILTERNR (PK);PANELFILTERNR
PANELUNTERNR (PK);PANELUNTERNR
PAW_PARAMGRUPPE (PK);PAW_PARAMGRUPPE
PAW_PARAMUNTERGRUPPE (PK);PAW_PARAMUNTERGRUPPE
PAW_PARAMNR (PK);PAW_PARAMNR
PAW_PARAMWERTLFDNR (PK);PAW_PARAMWERTLFDNR
PAW_PARAMWERTKEYEXT (PK);PAW_PARAMWERTKEYEXT
PFE_PFILTERNR (PK);PFE_PFILTERNR
PFE_PFILTERELEMNR (PK);PFE_PFILTERELEMNR
PFI_PFILTERNR (PK);PFI_PFILTERNR
PIT_POSTITNR (PK);PIT_POSTITNR
PKO_PROTLFDNR (PK);PKO_PROTLFDNR
POSTITNR (PK);POSTITNR
PTT_PTTID (PK);PTT_PTTID
PTX_PTXID (PK);PTX_PTXID
PVY_PVYID (PK);PVY_PVYID
QLF_LINKNR (PK);QLF_LINKNR
QLF_LINKFIELDNR (PK);QLF_LINKFIELDNR
QLK_LINKNR (PK);QLK_LINKNR
REC_RECLFDNR (PK);REC_RECLFDNR
REPORTNR (PK);REPORTNR
KATALOGNR (PK);KATALOGNR
VORLAGENNR (PK);VORLAGENNR
RGS_RKGID (PK);RGS_RKGID
RGS_REPLSTANDONR (PK);RGS_REPLSTANDONR
RGT_RKGID (PK);RGT_RKGID
RGT_DTAID (PK);RGT_DTAID
RGT_HAUPTTABELLE_DTAID (PK);RGT_HAUPTTABELLE_DTAID
RGZ_BMDROLLENID (PK);RGZ_BMDROLLENID
RGZ_BMDGRUPPENID (PK);RGZ_BMDGRUPPENID
RKA_REPLAENDID (PK);RKA_REPLAENDID
RKA_REPLSTANDONR (PK);RKA_REPLSTANDONR
RKE_RKEID (PK);RKE_RKEID
RKG_RKGID (PK);RKG_RKGID
RKS_REPLSTANDONR (PK);RKS_REPLSTANDONR
RKT_REPLTRANSFERID (PK);RKT_REPLTRANSFERID
RPF_KATALOGNR (PK);RPF_KATALOGNR
RPF_VORLAGENNR (PK);RPF_VORLAGENNR
RPT_REPORTNR (PK);RPT_REPORTNR
RPV_REPORTTYPNAME (PK);RPV_REPORTTYPNAME
RPV_BMDUSERID (PK);RPV_BMDUSERID
RPV_FIRMENNR (PK);RPV_FIRMENNR
RTI_BLOBLFDNR (PK);RTI_BLOBLFDNR
RTI_RTFINDEXLFDNR (PK);RTI_RTFINDEXLFDNR
RUZ_BMDROLLENID (PK);RUZ_BMDROLLENID
RUZ_BMDUSERID (PK);RUZ_BMDUSERID
SBF_BRIEFNR (PK);SBF_BRIEFNR
SBG_BRIEFGRUPPENNR (PK);SBG_BRIEFGRUPPENNR
SCH_SCHEDULEID (PK);SCH_SCHEDULEID
SEQ_SEQUENZID (PK);SEQ_SEQUENZID
SER_BMDSESSIONID (PK);SER_BMDSESSIONID
SER_SERLFDNR (PK);SER_SERLFDNR
SPC_SPCSPRACHNR (PK);SPC_SPCSPRACHNR
SPC_SPCWORT (PK);SPC_SPCWORT
SPC_BMDUSERID (PK);SPC_BMDUSERID
SPK_STAPELID (PK);SPK_STAPELID
SPL_STEMPELLFDNR (PK);SPL_STEMPELLFDNR
SPP_STAPELID (PK);SPP_STAPELID
SPP_LFDNR (PK);SPP_LFDNR
SPP_STAPELPARAMNAME (PK);SPP_STAPELPARAMNAME
SPT_STAPELID (PK);SPT_STAPELID
SPT_STAPELSCHRITTLFDNR (PK);SPT_STAPELSCHRITTLFDNR
SPX_STAPELID (PK);SPX_STAPELID
SPX_STAPELVARIABLELFDNR (PK);SPX_STAPELVARIABLELFDNR
SPZ_BMDSESSIONID (PK);SPZ_BMDSESSIONID
SPZ_BMDPAKETINFO (PK);SPZ_BMDPAKETINFO
SRE_STDREPORTNR (PK);SRE_STDREPORTNR
SYD_DRUCKERNAME (PK);SYD_DRUCKERNAME
SYK_SYSID (PK);SYK_SYSID
SYK_SYKID (PK);SYK_SYKID
SYN_SYNCDATAID (PK);SYN_SYNCDATAID
SYS_SYSID (PK);SYS_SYSID
DRUCKERNAME (PK);DRUCKERNAME
TAS_TASSEQID (PK);TAS_TASSEQID
TAS_TASSEQID (PK);TAS_TASSEQID
TBE_TEMPBERECHTID (PK);TBE_TEMPBERECHTID
TCA_TCAID (PK);TCA_TCAID
TCA_VERSIONSNR (PK);TCA_VERSIONSNR
TCD_TCKNAME (PK);TCD_TCKNAME
TCD_VERSIONSNR (PK);TCD_VERSIONSNR
TCK_TCKNAME (PK);TCK_TCKNAME
TCN_VERSIONSNR (PK);TCN_VERSIONSNR
TCT_TCTID (PK);TCT_TCTID
TCV_TCTID (PK);TCV_TCTID
TCV_VERSIONSNR (PK);TCV_VERSIONSNR
UES_SPRACHNR (PK);UES_SPRACHNR
UES_FELD (PK);UES_FELD
UES_KEY1 (PK);UES_KEY1
UES_KEY2 (PK);UES_KEY2
UES_KEY3 (PK);UES_KEY3
ULF_LINKGUID (PK);ULF_LINKGUID
ULF_BMDCONSTNAME (PK);ULF_BMDCONSTNAME
ULK_LINKGUID (PK);ULK_LINKGUID
UMA_FUNKTIONSNR (PK);UMA_FUNKTIONSNR
UMA_BMDUSERID (PK);UMA_BMDUSERID
UTH_BAUMID (PK);UTH_BAUMID
UTP_BAUMID (PK);UTP_BAUMID
UTP_OBJPOSID (PK);UTP_OBJPOSID
UTU_HAUPTGRUPPE (PK);UTU_HAUPTGRUPPE
UTU_UNTERGRUPPE (PK);UTU_UNTERGRUPPE
UTU_TABELLENNAME (PK);UTU_TABELLENNAME
VPF_VPFADNR (PK);VPF_VPFADNR
VPU_VPFADNR (PK);VPU_VPFADNR
VPU_DBUSER (PK);VPU_DBUSER
WAE_WAEHRUNGSCODE (PK);WAE_WAEHRUNGSCODE
WCA_WAAUSDRUCKNR (PK);WCA_WAAUSDRUCKNR
WCD_WAPARAMDEFNR (PK);WCD_WAPARAMDEFNR
WCE_WABAUMELEMNR (PK);WCE_WABAUMELEMNR
WCF_WABAUMELEMNR (PK);WCF_WABAUMELEMNR
WCF_WAAUSDRUCKNR (PK);WCF_WAAUSDRUCKNR
WCP_WAPARAMNR (PK);WCP_WAPARAMNR
WCU_WAAUSDRUCKNR (PK);WCU_WAAUSDRUCKNR
WCU_BMDCOMUSERID (PK);WCU_BMDCOMUSERID
WCV_WAPARAMDEFNR (PK);WCV_WAPARAMDEFNR
WCV_WAPARAMDEFVALNR (PK);WCV_WAPARAMDEFVALNR
WCW_WAPARAMNR (PK);WCW_WAPARAMNR
WCW_WAPARAMLFDNR (PK);WCW_WAPARAMLFDNR
WCZ_WAAUSDRUCKNR (PK);WCZ_WAAUSDRUCKNR
WCZ_WAPARAMNR (PK);WCZ_WAPARAMNR
WQC_WIIID (PK);WQC_WIIID
WQU_WIIID (PK);WQU_WIIID
WQU_USERID (PK);WQU_USERID
ZDK_ZEILENDEFKOPFID (PK);ZDK_ZEILENDEFKOPFID
ZED_ZEILENDEFKOPFID (PK);ZED_ZEILENDEFKOPFID
ZED_BANDID (PK);ZED_BANDID
ZED_SPALTENTYP (PK);ZED_SPALTENTYP
ZID_ZEILENDEFKOPFID (PK);ZID_ZEILENDEFKOPFID
ZID_BANDID (PK);ZID_BANDID
ZTU_ZEITZONENR (PK);ZTU_ZEITZONENR
ZTU_ZTULFDNR (PK);ZTU_ZTULFDNR
ZTZ_ZEITZONENR (PK);ZTZ_ZEITZONENR
ALI_HAUPTGRUPPE (PK);ALI_HAUPTGRUPPE
ALI_UNTERGRUPPE (PK);ALI_UNTERGRUPPE
ALI_BMDCONSTNAME (PK);ALI_BMDCONSTNAME
ALI_NTCSARTIKELNR (PK);ALI_NTCSARTIKELNR
CAD_CADID (PK);CAD_CADID
CMD_CMDID (PK);CMD_CMDID
CPZ_CMDID (PK);CPZ_CMDID
CPZ_FUNKTIONSNR (PK);CPZ_FUNKTIONSNR
CSS_CSSID (PK);CSS_CSSID
CTZ_CADID (PK);CTZ_CADID
CTZ_TABELLENNAME (PK);CTZ_TABELLENNAME
DAC_BMDCONSTNAME_CLONE (PK);DAC_BMDCONSTNAME_CLONE
DAK_ATTRKATLFDNR (PK);DAK_ATTRKATLFDNR
DAL_TABELLENNAME (PK);DAL_TABELLENNAME
DAL_FELDNAME (PK);DAL_FELDNAME
DAL_BMDGRUPPENID (PK);DAL_BMDGRUPPENID
DAP_WAPARAMNR (PK);DAP_WAPARAMNR
DBVERS (PK);DBVERS
DBD_FELD_NAME (PK);DBD_FELD_NAME
DBE_BERECHTIGUNGSNR (PK);DBE_BERECHTIGUNGSNR
BERECHTPAKETNR (PK);BERECHTPAKETNR
DBG_BMDGRUPPENID (PK);DBG_BMDGRUPPENID
KATALOGNR (PK);KATALOGNR
DBP_BERECHTPAKETNR (PK);DBP_BERECHTPAKETNR
DBT_TABELLENNAME (PK);DBT_TABELLENNAME
DBT_FELDNAME (PK);DBT_FELDNAME
DBZ_BMDUSERID (PK);DBZ_BMDUSERID
DBZ_BMDGRUPPENID (PK);DBZ_BMDGRUPPENID
DCA_WAAUSDRUCKNR (PK);DCA_WAAUSDRUCKNR
DCA_ABVERSIONSNR (PK);DCA_ABVERSIONSNR
DCC_DCCSCHEMANAME (PK);DCC_DCCSCHEMANAME
DCC_DCCTABELLENNAME (PK);DCC_DCCTABELLENNAME
DCC_DCCFELDNAME (PK);DCC_DCCFELDNAME
DCD_WAPARAMDEFNR (PK);DCD_WAPARAMDEFNR
DCE_WABAUMELEMNR (PK);DCE_WABAUMELEMNR
DCF_WABAUMELEMNR (PK);DCF_WABAUMELEMNR
DCF_WAAUSDRUCKNR (PK);DCF_WAAUSDRUCKNR
DCF_ABVERSIONSNR (PK);DCF_ABVERSIONSNR
DCI_INDEX_OWNER (PK);DCI_INDEX_OWNER
DCI_INDEX_NAME (PK);DCI_INDEX_NAME
DCI_COLUMN_POSITION (PK);DCI_COLUMN_POSITION
DCP_CONSTRAINTNAME (PK);DCP_CONSTRAINTNAME
DCP_JOINPOSITION (PK);DCP_JOINPOSITION
DCV_WAPARAMDEFNR (PK);DCV_WAPARAMDEFNR
DCV_WAPARAMDEFVALNR (PK);DCV_WAPARAMDEFVALNR
DCZ_WAAUSDRUCKNR (PK);DCZ_WAAUSDRUCKNR
DCZ_ABVERSIONSNR (PK);DCZ_ABVERSIONSNR
DCZ_WAPARAMNR (PK);DCZ_WAPARAMNR
DFB_FELDBESCHNR (PK);DFB_FELDBESCHNR
DFE_FELDBESCHNR (PK);DFE_FELDBESCHNR
DFE_FELDPOSITIONSNR (PK);DFE_FELDPOSITIONSNR
DFF_FORMATNR (PK);DFF_FORMATNR
DFG_HAUPTGRUPPE (PK);DFG_HAUPTGRUPPE
DFG_UNTERGRUPPE (PK);DFG_UNTERGRUPPE
DFK_KATALOGNR (PK);DFK_KATALOGNR
DFL_HAUPT_FUNKTIONSNR (PK);DFL_HAUPT_FUNKTIONSNR
DFL_LINK_FUNKTIONSNR (PK);DFL_LINK_FUNKTIONSNR
DFP_PAKETNR (PK);DFP_PAKETNR
DFP_FUNKTIONSNR (PK);DFP_FUNKTIONSNR
DFP_DPA_PAKETNR (PK);DFP_DPA_PAKETNR
DFU_FUNKTIONSNR (PK);DFU_FUNKTIONSNR
DFZ_TABELLENNAME (PK);DFZ_TABELLENNAME
DFZ_HAUPTGRUPPE (PK);DFZ_HAUPTGRUPPE
DFZ_UNTERGRUPPE (PK);DFZ_UNTERGRUPPE
DFZ_FELDNAME (PK);DFZ_FELDNAME
DIK_INR_FELD (PK);DIK_INR_FELD
DLF_LINKNR (PK);DLF_LINKNR
DLF_LINKFIELDNR (PK);DLF_LINKFIELDNR
DLG_DLGID (PK);DLG_DLGID
DLK_LINKNR (PK);DLK_LINKNR
DOD_OCRID (PK);DOD_OCRID
DOD_OCRLFDNR (PK);DOD_OCRLFDNR
DOH_OCRID (PK);DOH_OCRID
DPA_PAKETNR (PK);DPA_PAKETNR
DPF_FUNKTIONSNR (PK);DPF_FUNKTIONSNR
DPF_FUNKPARAMNR (PK);DPF_FUNKPARAMNR
DPK_PERSNR_FELD (PK);DPK_PERSNR_FELD
DPM_FUNKPARAMNR (PK);DPM_FUNKPARAMNR
KATALOGNR (PK);KATALOGNR
VORLAGENNR (PK);VORLAGENNR
REPORTTYPNAME (PK);REPORTTYPNAME
BMDUSERID (PK);BMDUSERID
FIRMENNR (PK);FIRMENNR
DRF_KATALOGNR (PK);DRF_KATALOGNR
DRF_VORLAGENNR (PK);DRF_VORLAGENNR
DRK_RKGID (PK);DRK_RKGID
DRT_RKGID (PK);DRT_RKGID
DRT_DTAID (PK);DRT_DTAID
DRT_HAUPTTABELLE_DTAID (PK);DRT_HAUPTTABELLE_DTAID
DRV_REPORTTYPNAME (PK);DRV_REPORTTYPNAME
DRV_BMDUSERID (PK);DRV_BMDUSERID
DRV_FIRMENNR (PK);DRV_FIRMENNR
DTA_TABELLENNAME (PK);DTA_TABELLENNAME
DTH_BAUMID (PK);DTH_BAUMID
DTP_BAUMID (PK);DTP_BAUMID
DTP_OBJPOSID (PK);DTP_OBJPOSID
DTU_HAUPTGRUPPE (PK);DTU_HAUPTGRUPPE
DTU_UNTERGRUPPE (PK);DTU_UNTERGRUPPE
DTU_TABELLENNAME (PK);DTU_TABELLENNAME
DUF_LINKGUID (PK);DUF_LINKGUID
DUF_BMDCONSTNAME (PK);DUF_BMDCONSTNAME
DUK_LINKGUID (PK);DUK_LINKGUID
DVE_VERSIONSNR (PK);DVE_VERSIONSNR
DWA_DWATITEL (PK);DWA_DWATITEL
DWA_DWAID (PK);DWA_DWAID
ETD_ETIKETTENID (PK);ETD_ETIKETTENID
GSW_GESETZWERTNR (PK);GSW_GESETZWERTNR
GSW_GESETZWERTABDATUM (PK);GSW_GESETZWERTABDATUM
LFZ_DLGID (PK);LFZ_DLGID
LFZ_NTCSARTIKELNR (PK);LFZ_NTCSARTIKELNR
PAA_PARAMETERDEFNR (PK);PAA_PARAMETERDEFNR
PAA_PARAMAUSPRAEGUNGSNR (PK);PAA_PARAMAUSPRAEGUNGSNR
PAD_PARAMETERDEFNR (PK);PAD_PARAMETERDEFNR
PAG_PARAMGRUPPE (PK);PAG_PARAMGRUPPE
PAR_PARAMGRUPPE (PK);PAR_PARAMGRUPPE
PAR_PARAMUNTERGRUPPE (PK);PAR_PARAMUNTERGRUPPE
PAR_PARAMNR (PK);PAR_PARAMNR
PAU_PARAMGRUPPE (PK);PAU_PARAMGRUPPE
PAU_PARAMUNTERGRUPPE (PK);PAU_PARAMUNTERGRUPPE
PAZ_PARAMGRUPPE (PK);PAZ_PARAMGRUPPE
PAZ_PAKETNR (PK);PAZ_PAKETNR
PDW_PARAMGRUPPE (PK);PDW_PARAMGRUPPE
PDW_PARAMUNTERGRUPPE (PK);PDW_PARAMUNTERGRUPPE
PDW_PARAMNR (PK);PDW_PARAMNR
PDW_PARAMWERTLFDNR (PK);PDW_PARAMWERTLFDNR
PDW_PARAMWERTKEYEXT (PK);PDW_PARAMWERTKEYEXT
PKG_PROTOKOLLGRP (PK);PKG_PROTOKOLLGRP
UPK_SCRNR (PK);UPK_SCRNR
UPN_SCRNR (PK);UPN_SCRNR
UPN_NLSID (PK);UPN_NLSID
WQF_WIIID (PK);WQF_WIIID
WQF_FUNKTIONSNR (PK);WQF_FUNKTIONSNR
WQI_WIIID (PK);WQI_WIIID
WQL_WIIID (PK);WQL_WIIID
WQL_NLSID (PK);WQL_NLSID
WQV_WIIID (PK);WQV_WIIID
WQV_VERSIONSNR (PK);WQV_VERSIONSNR
AXT_AXTID (PK);AXT_AXTID
AXZ_AXZID (PK);AXZ_AXZID
BLZ_PACKAGEID (PK);BLZ_PACKAGEID
BLZ_BLZLFDNR (PK);BLZ_BLZLFDNR
BPL_BPLID (PK);BPL_BPLID
BTE_TABELLENNAME (PK);BTE_TABELLENNAME
BTE_FELDNAME (PK);BTE_FELDNAME
FRX_FRAMEID (PK);FRX_FRAMEID
FUNKTIONSNR (PK);FUNKTIONSNR
HKP_HILFEKAPITELID (PK);HKP_HILFEKAPITELID
HKT_HILFEKAPITELID (PK);HKT_HILFEKAPITELID
HKT_HILFETBID (PK);HKT_HILFETBID
HLB_HLBID (PK);HLB_HLBID
HLD_HLDID (PK);HLD_HLDID
HLF_HLFID (PK);HLF_HLFID
HLZ_HLDID (PK);HLZ_HLDID
HLZ_HLBID (PK);HLZ_HLBID
HTB_HILFETBID (PK);HTB_HILFETBID
IFC_INTFARBCODENUMMER (PK);IFC_INTFARBCODENUMMER
LNG_GROUP_ID (PK);LNG_GROUP_ID
LNG_FIELD_ID (PK);LNG_FIELD_ID
LPF_LIZENZZULFDNR (PK);LPF_LIZENZZULFDNR
MLX_MLXID (PK);MLX_MLXID
MSG_PACKAGE (PK);MSG_PACKAGE
MSG_MSGLFDNR (PK);MSG_MSGLFDNR
NLS_GROUP_ID (PK);NLS_GROUP_ID
NLS_FIELD_ID (PK);NLS_FIELD_ID
NTC_NTCSARTIKELNR (PK);NTC_NTCSARTIKELNR
SCB_SCRNR (PK);SCB_SCRNR
SCB_FIRMENNR (PK);SCB_FIRMENNR
SCB_PERSONENID (PK);SCB_PERSONENID
SCC_REVISIONSNR_SVN (PK);SCC_REVISIONSNR_SVN
SCC_FILELFDNR (PK);SCC_FILELFDNR
SCC_FILEFULLNAME_SVN (PK);SCC_FILEFULLNAME_SVN
SCC_SVNREPOKZ (PK);SCC_SVNREPOKZ
SCD_SCRNR (PK);SCD_SCRNR
SCD_MASTERSCRNR (PK);SCD_MASTERSCRNR
SCF_SCRNR (PK);SCF_SCRNR
SCF_SCRFILELFDNR (PK);SCF_SCRFILELFDNR
SCJ_SCRNR (PK);SCJ_SCRNR
SCJ_FIRMENNR (PK);SCJ_FIRMENNR
SCJ_PROJEKTNR (PK);SCJ_PROJEKTNR
SCJ_PROJEKTTYP (PK);SCJ_PROJEKTTYP
SCM_SCRNR (PK);SCM_SCRNR
SCN_SCRNR (PK);SCN_SCRNR
SCN_SCRNOTIZLFDNR (PK);SCN_SCRNOTIZLFDNR
SCP_SCRNR (PK);SCP_SCRNR
SCP_SCRPROTLFDNR (PK);SCP_SCRPROTLFDNR
SCR_SCRREGELID (PK);SCR_SCRREGELID
SCT_SCRNR (PK);SCT_SCRNR
SCT_BMDUSERID (PK);SCT_BMDUSERID
SCV_REVISIONSNR_SVN (PK);SCV_REVISIONSNR_SVN
SCV_SVNREPOKZ (PK);SCV_SVNREPOKZ
SCY_SCRNR_ABHAENGIG (PK);SCY_SCRNR_ABHAENGIG
SCY_SCRNR_UEBEL (PK);SCY_SCRNR_UEBEL
SCY_SCYKIND (PK);SCY_SCYKIND
SDT_SDTID (PK);SDT_SDTID
SPF_SPFID (PK);SPF_SPFID
SPG_PGMNR (PK);SPG_PGMNR
SPU_SCRNR (PK);SPU_SCRNR
SPU_PGMNR (PK);SPU_PGMNR
TABELLENNAME (PK);TABELLENNAME
FELDNAME (PK);FELDNAME
TAZ_SCRNR (PK);TAZ_SCRNR
TAZ_AUG_AUFGABENNR (PK);TAZ_AUG_AUFGABENNR
TBT_SCRNR (PK);TBT_SCRNR
TBT_KATEGORIEKZ (PK);TBT_KATEGORIEKZ
TBT_KATEGORIELFDNR (PK);TBT_KATEGORIELFDNR
TIZ_SCRNR (PK);TIZ_SCRNR
TIZ_PCK_PPSKAPAID (PK);TIZ_PCK_PPSKAPAID
TKT_SCRNR (PK);TKT_SCRNR
TKT_BEREICHKZ (PK);TKT_BEREICHKZ
TKT_BEREICHLFDNR (PK);TKT_BEREICHLFDNR
TKZ_SCRNR (PK);TKZ_SCRNR
TKZ_TPR_FIRMENNR (PK);TKZ_TPR_FIRMENNR
TKZ_TPR_TELPROTLFDNR (PK);TKZ_TPR_TELPROTLFDNR
UAZ_LINKNR (PK);UAZ_LINKNR
UAZ_HAUPTGRUPPE (PK);UAZ_HAUPTGRUPPE
UAZ_UNTERGRUPPE (PK);UAZ_UNTERGRUPPE
UPH_SCRNR (PK);UPH_SCRNR
UPL_SCRNR (PK);UPL_SCRNR
UPL_NLSID (PK);UPL_NLSID
